 Cody Martin<>SF<>CHO<>238<>95<>158<>39<>48<>
 Jeremiah Martin<>PG<>BRK<>64<>18<>10<>7<>9<>
 Kelan Martin<>SF<>MIN<>197<>23<>96<>7<>31<>
 Frank Mason III<>PG<>MIL<>62<>29<>19<>5<>9<>
 Garrison Mathews<>SG<>WAS<>98<>10<>24<>8<>18<>
 Wesley Matthews<>SG<>MIL<>494<>92<>166<>38<>67<>
 Luc Mbah a Moute<>PF<>HOU<>5<>0<>2<>2<>3<>
 Patrick McCaw<>SF<>TOR<>170<>79<>86<>39<>37<>
 CJ McCollum<>SG<>POR<>1556<>310<>297<>54<>70<>
 T.J. McConnell<>PG<>IND<>464<>355<>189<>56<>71<>
 Jalen McDaniels<>SF<>CHO<>89<>13<>65<>8<>16<>
 Doug McDermott<>PF<>IND<>710<>78<>174<>12<>69<>
 JaVale McGee<>C<>LAL<>446<>37<>390<>36<>68<>
 Rodney McGruder<>SG<>LAC<>187<>36<>151<>26<>56<>
 Alfonzo McKinnie<>SF<>CLE<>182<>14<>113<>23<>40<>
 Jordan McLaughlin<>PG<>MIN<>229<>125<>49<>34<>30<>
 Ben McLemore<>SF<>HOU<>715<>58<>157<>45<>71<>
 Jordan McRae<>SG<>none<>426<>93<>124<>21<>37<>
 Jordan McRae<>SG<>WAS<>370<>82<>104<>19<>29<>
 Jordan McRae<>SG<>DEN<>9<>4<>5<>2<>4<>
 Jordan McRae<>SG<>DET<>47<>7<>15<>0<>4<>
 Nicolò Melli<>C<>NOP<>395<>82<>180<>34<>60<>
 De'Anthony Melton<>PG<>MEM<>455<>175<>220<>77<>60<>
 Chimezie Metu<>C<>SAS<>58<>10<>33<>3<>18<>
 Khris Middleton<>SF<>MIL<>1297<>265<>382<>53<>62<>
 Eric Mika<>C<>SAC<>6<>0<>7<>0<>1<>
 C.J. Miles<>SF<>WAS<>64<>12<>12<>10<>10<>
 Malcolm Miller<>SF<>TOR<>35<>11<>16<>5<>28<>
 Patty Mills<>PG<>SAS<>767<>118<>108<>53<>66<>
 Paul Millsap<>PF<>DEN<>591<>83<>293<>44<>51<>
 Shake Milton<>SG<>PHI<>377<>104<>88<>20<>40<>
 Donovan Mitchell<>SG<>UTA<>1655<>294<>304<>70<>69<>
 Naz Mitrou-Long<>SG<>IND<>14<>8<>7<>1<>5<>
 Adam Mokoka<>SF<>CHI<>32<>4<>10<>4<>11<>
 Malik Monk<>SG<>CHO<>564<>114<>157<>25<>55<>
 Matt Mooney<>SG<>CLE<>2<>1<>3<>2<>4<>
 E'Twaun Moore<>SG<>NOP<>466<>78<>131<>32<>56<>
 Ja Morant<>PG<>MEM<>1193<>488<>259<>58<>67<>
 Juwan Morgan<>PF<>UTA<>36<>6<>29<>1<>21<>
 Marcus Morris<>SF-PF<>none<>1033<>86<>311<>47<>62<>
 Marcus Morris<>SF<>NYK<>841<>59<>233<>34<>43<>
 Marcus Morris<>PF<>LAC<>192<>27<>78<>13<>19<>
 Markieff Morris<>PF<>none<>560<>77<>218<>31<>58<>
 Markieff Morris<>PF<>DET<>486<>69<>173<>26<>44<>
 Markieff Morris<>PF<>LAL<>74<>8<>45<>5<>14<>
 Monte Morris<>PG<>DEN<>660<>255<>137<>55<>73<>
 Johnathan Motley<>PF<>LAC<>28<>8<>10<>3<>13<>
 Emmanuel Mudiay<>PG<>UTA<>395<>116<>126<>24<>54<>
 Mychal Mulder<>SF<>GSW<>77<>8<>23<>2<>7<>
 Dejounte Murray<>PG<>SAS<>720<>271<>383<>111<>66<>
 Jamal Murray<>PG<>DEN<>1091<>284<>236<>67<>59<>
 Džanan Musa<>SF<>BRK<>192<>43<>86<>15<>40<>
 Mike Muscala<>C<>OKC<>226<>40<>108<>9<>47<>
 Svi Mykhailiuk<>SF<>DET<>504<>106<>104<>41<>56<>
 Abdel Nader<>SF<>OKC<>345<>38<>100<>23<>55<>
 Larry Nance Jr.<>PF<>CLE<>564<>123<>409<>56<>56<>
 Shabazz Napier<>PG<>none<>578<>262<>158<>69<>56<>
 Shabazz Napier<>PG<>MIN<>347<>187<>110<>40<>36<>
 Shabazz Napier<>PG<>WAS<>231<>75<>48<>29<>20<>
 Raul Neto<>PG<>PHI<>275<>95<>61<>24<>54<>
 Malik Newman<>SG<>CLE<>2<>0<>0<>0<>1<>
 Georges Niang<>PF<>UTA<>392<>44<>127<>18<>66<>
 Joakim Noah<>C<>LAC<>14<>7<>16<>1<>5<>
 Nerlens Noel<>C<>OKC<>449<>57<>300<>59<>61<>
 Zach Norvell<>SG<>none<>10<>3<>6<>2<>5<>
 Zach Norvell<>SG<>LAL<>0<>0<>1<>0<>2<>
 Zach Norvell<>SG<>GSW<>10<>3<>5<>2<>3<>
 Jaylen Nowell<>SG<>MIN<>57<>19<>13<>3<>15<>
 Frank Ntilikina<>PG<>NYK<>357<>172<>121<>54<>57<>
 Kendrick Nunn<>PG<>MIA<>1024<>220<>180<>56<>67<>
 Jusuf Nurkić<>C<>POR<>141<>32<>82<>11<>8<>
 David Nwaba<>SF<>BRK<>104<>8<>45<>11<>20<>
 Royce O'Neale<>SF<>UTA<>450<>180<>389<>59<>71<>
 Kyle O'Quinn<>C<>PHI<>102<>51<>116<>7<>29<>
 Semi Ojeleye<>PF<>BOS<>236<>37<>145<>21<>69<>
 Jahlil Okafor<>C<>NOP<>243<>37<>127<>7<>30<>
 Elie Okobo<>PG<>PHO<>219<>115<>90<>24<>55<>
 Josh Okogie<>SG<>MIN<>533<>99<>268<>68<>62<>
 KZ Okpala<>PF<>MIA<>7<>1<>5<>2<>5<>
 Victor Oladipo<>SG<>IND<>275<>56<>75<>17<>19<>
 Kelly Olynyk<>C<>MIA<>549<>116<>305<>45<>67<>
 Miye Oni<>SF<>UTA<>35<>4<>17<>4<>10<>
 Cedi Osman<>SF<>CLE<>718<>154<>231<>54<>65<>
 Kelly Oubre Jr.<>SF<>PHO<>1046<>85<>361<>71<>56<>
 Tariq Owens<>PF<>PHO<>4<>0<>3<>1<>3<>
 Jeremy Pargo<>PG<>GSW<>25<>8<>3<>1<>3<>
 Jabari Parker<>PF<>none<>531<>68<>214<>45<>38<>
 Jabari Parker<>PF<>ATL<>480<>58<>191<>42<>32<>
 Jabari Parker<>PF<>SAC<>51<>10<>23<>3<>6<>
 Chandler Parsons<>PF<>ATL<>14<>3<>7<>4<>5<>
 Eric Paschall<>PF<>GSW<>837<>127<>275<>32<>60<>
 Anžejs Pasečņiks<>C<>WAS<>156<>18<>107<>9<>27<>
 Patrick Patterson<>PF<>LAC<>292<>41<>151<>7<>59<>
 Justin Patton<>C<>OKC<>9<>2<>5<>0<>5<>
 Chris Paul<>PG<>OKC<>1232<>472<>349<>111<>70<>
 Cameron Payne<>SG<>PHO<>87<>24<>31<>8<>8<>
 Elfrid Payton<>PG<>NYK<>449<>323<>212<>70<>45<>
 Gary Payton II<>SF<>WAS<>113<>48<>80<>33<>29<>
 Norvel Pelle<>C<>PHI<>57<>8<>72<>3<>24<>
 Theo Pinson<>SG<>BRK<>120<>56<>54<>17<>33<>
 Mason Plumlee<>C<>DEN<>437<>154<>317<>33<>61<>
 Jakob Poeltl<>C<>SAS<>372<>116<>375<>37<>66<>
 Vincent Poirier<>C<>BOS<>41<>8<>43<>2<>22<>
 Shamorie Ponds<>PG<>TOR<>9<>2<>1<>0<>4<>
 Jordan Poole<>SG<>GSW<>503<>134<>118<>35<>57<>
 Kevin Porter Jr.<>SF<>CLE<>498<>109<>162<>46<>50<>
 Michael Porter Jr.<>SF<>DEN<>512<>46<>259<>27<>55<>
 Otto Porter Jr.<>SF<>CHI<>167<>25<>48<>15<>14<>
 Bobby Portis<>PF<>NYK<>668<>98<>338<>32<>66<>
 Kristaps Porziņģis<>C<>DAL<>1164<>102<>540<>41<>57<>
 Dwight Powell<>C<>DAL<>376<>59<>227<>34<>40<>
 Norman Powell<>SG<>TOR<>830<>91<>190<>60<>52<>
 Taurean Prince<>PF<>BRK<>773<>116<>381<>57<>64<>
 Chasson Randle<>PG<>GSW<>5<>5<>2<>2<>3<>
 Julius Randle<>PF<>NYK<>1248<>198<>622<>51<>64<>
 Josh Reaves<>SF<>DAL<>8<>3<>3<>0<>4<>
 Cam Reddish<>SF<>ATL<>610<>87<>216<>62<>58<>
 J.J. Redick<>SG<>NOP<>917<>119<>151<>20<>60<>
 Naz Reid<>C<>MIN<>269<>35<>124<>19<>30<>
 Josh Richardson<>SG<>PHI<>755<>162<>174<>52<>55<>
 Austin Rivers<>SG<>HOU<>596<>113<>175<>49<>68<>
 Andre Roberson<>SF<>OKC<>20<>4<>27<>1<>7<>
 Duncan Robinson<>SG<>MIA<>983<>102<>232<>35<>73<>
 Glenn Robinson III<>SF<>none<>727<>96<>270<>54<>62<>
 Glenn Robinson III<>SF<>GSW<>619<>85<>226<>45<>48<>
 Glenn Robinson III<>SF<>PHI<>108<>11<>44<>9<>14<>
 Jerome Robinson<>SG<>none<>319<>87<>129<>28<>63<>
 Jerome Robinson<>SG<>LAC<>122<>46<>60<>13<>42<>
 Jerome Robinson<>SG<>WAS<>197<>41<>69<>15<>21<>
 Justin Robinson<>PG<>WAS<>13<>7<>5<>0<>9<>
 Mitchell Robinson<>C<>NYK<>590<>36<>428<>52<>61<>
 Isaiah Roby<>PF<>OKC<>0<>0<>2<>0<>3<>
 Rajon Rondo<>PG<>LAL<>342<>240<>142<>40<>48<>
 Derrick Rose<>PG<>DET<>904<>278<>121<>40<>50<>
 Terrence Ross<>SG<>ORL<>1016<>82<>222<>77<>69<>
 Terry Rozier<>PG<>CHO<>1134<>259<>276<>61<>63<>
 Ricky Rubio<>PG<>PHO<>847<>570<>304<>94<>65<>
 D'Angelo Russell<>PG<>none<>1039<>285<>177<>48<>45<>
 D'Angelo Russell<>PG<>GSW<>779<>206<>122<>31<>33<>
 D'Angelo Russell<>PG<>MIN<>260<>79<>55<>17<>12<>
 Domantas Sabonis<>PF<>IND<>1147<>310<>771<>47<>62<>
 Luka Šamanić<>PF<>SAS<>16<>6<>10<>0<>3<>
 JaKarr Sampson<>PF<>IND<>156<>21<>88<>16<>34<>
 Dario Šarić<>PF<>PHO<>704<>123<>406<>37<>66<>
 Tomáš Satoranský<>SG<>CHI<>644<>354<>254<>80<>65<>
 Admiral Schofield<>PF<>WAS<>99<>15<>47<>8<>33<>
 Dennis Schröder<>PG<>OKC<>1229<>262<>236<>45<>65<>
 Mike Scott<>PF<>PHI<>408<>56<>248<>21<>68<>
 Thabo Sefolosha<>PF<>HOU<>92<>25<>93<>24<>41<>
 Collin Sexton<>PG<>CLE<>1349<>192<>204<>65<>65<>
 Landry Shamet<>SG<>LAC<>492<>99<>100<>20<>53<>
 Marial Shayok<>SG<>PHI<>11<>1<>7<>0<>4<>
 Iman Shumpert<>SF<>BRK<>54<>12<>34<>12<>13<>
 Pascal Siakam<>PF<>TOR<>1371<>207<>439<>61<>60<>
 Chris Silva<>PF<>MIA<>133<>23<>126<>9<>44<>
 Ben Simmons<>PG<>PHI<>937<>455<>444<>119<>57<>
 Anfernee Simons<>SG<>POR<>579<>97<>152<>26<>70<>
 Alen Smailagić<>C<>GSW<>59<>13<>27<>3<>14<>
 Marcus Smart<>SG<>BOS<>776<>291<>225<>101<>60<>
 Dennis Smith Jr.<>PG<>NYK<>187<>98<>78<>28<>34<>
 Ish Smith<>PG<>WAS<>740<>334<>219<>59<>68<>
 J.R. Smith<>SG<>LAL<>17<>3<>5<>1<>6<>
 Zhaire Smith<>SF<>PHI<>8<>2<>2<>3<>7<>
 Tony Snell<>SF<>DET<>474<>127<>111<>32<>59<>
 Omari Spellman<>C<>GSW<>370<>47<>219<>33<>49<>
 Max Strus<>SF<>CHI<>5<>0<>1<>0<>2<>
 Edmond Sumner<>SG<>IND<>152<>55<>46<>15<>31<>
 Caleb Swanigan<>PF-C<>none<>65<>31<>100<>3<>27<>
 Caleb Swanigan<>C<>SAC<>5<>2<>7<>1<>7<>
 Caleb Swanigan<>PF<>POR<>60<>29<>93<>2<>20<>
 Jayson Tatum<>PF<>BOS<>1547<>200<>460<>93<>66<>
 Jeff Teague<>PG<>none<>641<>308<>142<>44<>59<>
 Jeff Teague<>PG<>MIN<>448<>208<>88<>25<>34<>
 Jeff Teague<>PG<>ATL<>193<>100<>54<>19<>25<>
 Garrett Temple<>SG<>BRK<>641<>156<>218<>49<>62<>
 Daniel Theis<>C<>BOS<>601<>111<>426<>37<>65<>
 Isaiah Thomas<>PG<>WAS<>488<>146<>68<>13<>40<>
 Khyri Thomas<>SG<>DET<>17<>3<>1<>3<>8<>
 Lance Thomas<>PF<>BRK<>24<>6<>13<>0<>7<>
 Matt Thomas<>SG<>TOR<>202<>22<>61<>10<>41<>
 Tristan Thompson<>PF<>CLE<>684<>120<>577<>33<>57<>
 Sindarius Thornwell<>SF<>NOP<>16<>4<>4<>1<>2<>
 Matisse Thybulle<>SG<>PHI<>305<>79<>107<>94<>65<>
 Anthony Tolliver<>PF<>none<>200<>42<>154<>19<>55<>
 Anthony Tolliver<>PF<>POR<>129<>29<>110<>8<>33<>
 Anthony Tolliver<>PF<>SAC<>9<>3<>11<>4<>9<>
 Anthony Tolliver<>PF<>MEM<>62<>10<>33<>7<>13<>
 Juan Toscano-Anderson<>SG<>GSW<>69<>26<>52<>13<>13<>
 Karl-Anthony Towns<>C<>MIN<>926<>153<>378<>33<>35<>
 Gary Trent Jr.<>SF<>POR<>541<>61<>100<>48<>61<>
 Allonzo Trier<>SG<>NYK<>155<>28<>29<>3<>24<>
 P.J. Tucker<>PF<>HOU<>500<>115<>476<>77<>72<>
 Rayjon Tucker<>SG<>UTA<>62<>5<>20<>1<>20<>
 Evan Turner<>SG<>ATL<>62<>38<>38<>9<>19<>
 Myles Turner<>C<>IND<>749<>72<>407<>46<>62<>
 Jarrod Uthoff<>PF<>none<>19<>0<>6<>1<>7<>
 Jarrod Uthoff<>PF<>MEM<>4<>0<>1<>1<>4<>
 Jarrod Uthoff<>PF<>WAS<>15<>0<>5<>0<>3<>
 Jonas Valančiūnas<>C<>MEM<>1044<>131<>788<>30<>70<>
 Denzel Valentine<>SF<>CHI<>246<>43<>74<>26<>36<>
 Jarred Vanderbilt<>PF<>none<>12<>2<>9<>3<>11<>
 Jarred Vanderbilt<>PF<>DEN<>10<>2<>8<>3<>9<>
 Jarred Vanderbilt<>PF<>MIN<>2<>0<>1<>0<>2<>
 Fred VanVleet<>SG<>TOR<>952<>357<>203<>100<>54<>
 Gabe Vincent<>PG<>MIA<>22<>6<>5<>5<>9<>
 Noah Vonleh<>C<>none<>132<>28<>124<>11<>36<>
 Noah Vonleh<>C<>MIN<>119<>26<>116<>11<>29<>
 Noah Vonleh<>C<>DEN<>13<>2<>8<>0<>7<>
 Nikola Vučević<>C<>ORL<>1215<>222<>673<>54<>62<>
 Dean Wade<>PF<>CLE<>20<>2<>19<>2<>12<>
 Moritz Wagner<>C<>WAS<>393<>56<>219<>28<>45<>
 Dion Waiters<>SG<>none<>111<>20<>24<>4<>10<>
 Dion Waiters<>SG<>MIA<>28<>3<>11<>0<>3<>
 Dion Waiters<>SG<>LAL<>83<>17<>13<>4<>7<>
 Kemba Walker<>PG<>BOS<>1145<>268<>217<>48<>56<>
 Lonnie Walker IV<>SG<>SAS<>389<>68<>139<>32<>61<>
 Tyrone Wallace<>SG<>ATL<>40<>13<>22<>7<>14<>
 Derrick Walton<>PG<>none<>53<>27<>16<>7<>26<>
 Derrick Walton<>PG<>LAC<>50<>22<>15<>4<>23<>
 Derrick Walton<>PG<>DET<>3<>5<>1<>3<>3<>
 Brad Wanamaker<>PG<>BOS<>487<>179<>144<>61<>71<>
 T.J. Warren<>SF<>IND<>1326<>99<>280<>78<>67<>
 P.J. Washington<>PF<>CHO<>710<>123<>316<>51<>58<>
 Yuta Watanabe<>SF<>MEM<>36<>5<>20<>5<>18<>
 Tremont Waters<>PG<>BOS<>40<>16<>12<>10<>11<>
 Paul Watson<>SF<>none<>31<>8<>17<>4<>10<>
 Paul Watson<>SF<>ATL<>0<>3<>2<>1<>2<>
 Paul Watson<>SF<>TOR<>31<>5<>15<>3<>8<>
 Quinndary Weatherspoon<>SG<>SAS<>12<>11<>7<>3<>11<>
 Russell Westbrook<>PG<>HOU<>1553<>401<>451<>93<>57<>
 Coby White<>PG<>CHI<>859<>175<>230<>49<>65<>
 Derrick White<>SG<>SAS<>765<>241<>223<>44<>68<>
 Hassan Whiteside<>C<>POR<>1040<>78<>905<>26<>67<>
 Andrew Wiggins<>SF<>none<>1175<>198<>274<>45<>54<>
 Andrew Wiggins<>SF<>MIN<>942<>155<>219<>29<>42<>
 Andrew Wiggins<>SF<>GSW<>233<>43<>55<>16<>12<>
 Grant Williams<>PF<>BOS<>237<>68<>178<>30<>69<>
 Johnathan Williams<>PF<>WAS<>45<>8<>64<>1<>15<>
 Kenrich Williams<>PF<>NOP<>136<>57<>186<>27<>39<>
 Lou Williams<>PG<>LAC<>1185<>365<>201<>43<>65<>
 Marvin Williams<>PF<>none<>343<>60<>183<>36<>58<>
 Marvin Williams<>PF<>CHO<>275<>41<>109<>26<>41<>
 Marvin Williams<>PF<>MIL<>68<>19<>74<>10<>17<>
 Robert Williams<>C<>BOS<>150<>27<>128<>22<>29<>
 Nigel Williams-Goss<>PG<>UTA<>14<>6<>6<>3<>10<>
 Zion Williamson<>PF<>NOP<>540<>50<>150<>16<>24<>
 D.J. Wilson<>PF<>MIL<>133<>25<>92<>3<>37<>
 Justise Winslow<>SG<>MIA<>124<>44<>73<>7<>11<>
 Christian Wood<>PF<>DET<>810<>60<>390<>34<>62<>
 Delon Wright<>PG<>DAL<>504<>244<>280<>85<>73<>
 Justin Wright-Foreman<>PG<>UTA<>19<>7<>5<>2<>4<>
 Thaddeus Young<>PF<>CHI<>659<>117<>315<>92<>64<>
 Trae Young<>PG<>ATL<>1778<>560<>255<>65<>60<>
 Cody Zeller<>C<>CHO<>642<>88<>411<>40<>58<>
 Tyler Zeller<>C<>SAS<>2<>0<>4<>0<>2<>
 Ante Žižić<>C<>CLE<>96<>6<>66<>7<>22<>
 Ivica Zubac<>C<>LAC<>596<>82<>543<>16<>72<>
